date,sym,time,volume,price
2023-07-01,EURCHF,2023-07-01D09:06:48.405630290,18,105.3915
2023-07-01,EURCHF,2023-07-01D09:07:02.154539823,50,105.5387
2023-07-01,EURCHF,2023-07-01D09:09:37.321873604,43,106.0008
2023-07-01,EURCHF,2023-07-01D09:09:41.937177478,84,105.8173
2023-07-01,EURCHF,2023-07-01D09:11:23.615040778,16,105.3735
2023-07-01,EURCHF,2023-07-01D09:11:28.722898810,72,105.2152
2023-07-01,EURCHF,2023-07-01D09:12:48.422044068,49,105.2313
2023-07-01,EURCHF,2023-07-01D09:13:17.421424090,86,105.0145
2023-07-01,EURCHF,2023-07-01D09:17:21.305436193,4,105.3413
2023-07-01,EURCHF,2023-07-01D09:19:30.864138006,69,105.6314
2023-07-01,EURCHF,2023-07-01D09:23:00.596454441,48,105.8425
2023-07-01,EURCHF,2023-07-01D09:23:11.479577868,15,105.8446
2023-07-01,EURCHF,2023-07-01D09:27:36.362771987,73,105.6069
2023-07-01,EURCHF,2023-07-01D09:28:00.047998576,9,105.1507
2023-07-01,EURCHF,2023-07-01D09:34:18.797402679,13,104.7264
2023-07-01,EURCHF,2023-07-01D09:35:51.768473535,74,104.4478
2023-07-01,EURCHF,2023-07-01D09:38:38.617940693,23,104.7547
2023-07-01,EURCHF,2023-07-01D09:40:33.011667429,76,104.5511
2023-07-01,EURCHF,2023-07-01D09:40:48.420052975,44,104.9831
2023-07-01,EURCHF,2023-07-01D09:42:54.863181262,59,105.234
2023-07-01,EURCHF,2023-07-01D09:43:22.205117046,81,104.7648
2023-07-01,EURCHF,2023-07-01D09:44:33.499741404,45,104.9102
2023-07-01,EURCHF,2023-07-01D09:45:18.288575112,67,105.0538
2023-07-01,EURCHF,2023-07-01D09:47:47.820232361,0,105.3079
2023-07-01,EURCHF,2023-07-01D09:49:08.576784878,74,105.5227
2023-07-01,EURCHF,2023-07-01D09:50:17.879647761,28,105.3799
2023-07-01,EURCHF,2023-07-01D09:50:38.793676346,19,105.3227
2023-07-01,EURCHF,2023-07-01D09:53:40.415443181,97,105.4318
2023-07-01,EURCHF,2023-07-01D09:55:46.115384995,74,105.6268
2023-07-01,EURCHF,2023-07-01D09:56:10.421328395,7,105.4728
2023-07-01,EURCHF,2023-07-01D09:57:36.361236422,67,105.6283
2023-07-01,EURCHF,2023-07-01D09:58:13.961535393,28,105.3016
2023-07-01,EURCHF,2023-07-01D10:02:12.873637228,56,105.0604
2023-07-01,EURCHF,2023-07-01D10:03:49.950036853,97,105.237
2023-07-01,EURCHF,2023-07-01D10:04:50.379119664,57,105.5027
2023-07-01,EURCHF,2023-07-01D10:05:10.896851867,58,105.7136
2023-07-01,EURCHF,2023-07-01D10:08:24.140281676,44,106.0037
2023-07-01,EURCHF,2023-07-01D10:10:40.250446646,0,106.1645
2023-07-01,EURCHF,2023-07-01D10:10:52.457883953,14,106.1608
2023-07-01,EURCHF,2023-07-01D10:12:49.007040559,20,105.7651
2023-07-01,EURCHF,2023-07-01D10:14:44.684506058,2,105.6794
2023-07-01,EURCHF,2023-07-01D10:15:08.563294261,36,105.7903
2023-07-01,EURCHF,2023-07-01D10:16:31.893037408,10,106.2778
2023-07-01,EURCHF,2023-07-01D10:17:04.210162460,91,106.5766
2023-07-01,EURCHF,2023-07-01D10:17:18.412378727,22,106.536
2023-07-01,EURCHF,2023-07-01D10:17:41.329333483,43,106.6755
2023-07-01,EURCHF,2023-07-01D10:19:48.617780059,32,106.6805
2023-07-01,EURCHF,2023-07-01D10:22:16.171415447,71,106.4002
2023-07-01,EURCHF,2023-07-01D10:22:24.015005975,58,106.0993
2023-07-01,EURCHF,2023-07-01D10:25:21.479181199,87,106.5792
2023-07-01,EURCHF,2023-07-01D10:26:10.803415774,96,106.7625
2023-07-01,EURCHF,2023-07-01D10:26:14.486719071,53,106.805
2023-07-01,EURCHF,2023-07-01D10:27:27.140700369,16,106.5483
2023-07-01,EURCHF,2023-07-01D10:28:10.429481863,9,106.1117
2023-07-01,EURCHF,2023-07-01D10:32:56.822315901,41,105.7978
2023-07-01,EURCHF,2023-07-01D10:33:18.433222621,56,105.5367
2023-07-01,EURCHF,2023-07-01D10:35:53.719928115,4,105.8988
2023-07-01,EURCHF,2023-07-01D10:37:59.865472018,97,106.2461
2023-07-01,EURCHF,2023-07-01D10:38:44.378306418,41,106.3302
2023-07-01,EURCHF,2023-07-01D10:39:28.743424862,73,106.7004
2023-07-01,EURCHF,2023-07-01D10:40:56.256126611,3,107.134
2023-07-01,EURCHF,2023-07-01D10:45:15.785175561,17,107.6232
2023-07-01,EURCHF,2023-07-01D10:47:53.111399262,50,107.1813
2023-07-01,EURCHF,2023-07-01D10:54:09.441745876,35,107.1715
2023-07-01,EURCHF,2023-07-01D10:55:18.294017761,33,107.3244
2023-07-01,EURCHF,2023-07-01D10:55:21.386859565,66,107.8184
2023-07-01,EURCHF,2023-07-01D11:01:22.182287424,3,107.7113
2023-07-01,EURCHF,2023-07-01D11:04:52.589675634,54,108.1948
2023-07-01,EURCHF,2023-07-01D11:05:20.056012272,66,108.4701
2023-07-01,EURCHF,2023-07-01D11:08:43.684479295,50,108.8538
2023-07-01,EURCHF,2023-07-01D11:09:16.849899887,13,108.7031
2023-07-01,EURCHF,2023-07-01D11:09:17.883207499,75,108.9799
2023-07-01,EURCHF,2023-07-01D11:10:00.382051616,79,108.9541
2023-07-01,EURCHF,2023-07-01D11:10:49.109487980,89,108.8424
2023-07-01,EURCHF,2023-07-01D11:13:46.704521476,44,108.645
2023-07-01,EURCHF,2023-07-01D11:14:00.644860267,9,108.5939
2023-07-01,EURCHF,2023-07-01D11:17:05.763208418,21,108.3518
2023-07-01,EURCHF,2023-07-01D11:20:41.074432432,40,108.8023
2023-07-01,EURCHF,2023-07-01D11:20:56.827615946,62,108.9508
2023-07-01,EURCHF,2023-07-01D11:21:39.396043270,69,108.6832
2023-07-01,EURCHF,2023-07-01D11:25:01.608806848,48,109.1531
2023-07-01,EURCHF,2023-07-01D11:26:03.906598090,48,109.5886
2023-07-01,EURCHF,2023-07-01D11:26:22.954573630,28,109.4082
2023-07-01,EURCHF,2023-07-01D11:27:08.897333889,30,109.006
2023-07-01,EURCHF,2023-07-01D11:27:41.024055629,27,108.5471
2023-07-01,EURCHF,2023-07-01D11:27:51.652000396,23,108.5487
2023-07-01,EURCHF,2023-07-01D11:29:49.148868619,57,108.4121
2023-07-01,EURCHF,2023-07-01D11:29:58.102008550,60,108.2297
2023-07-01,EURCHF,2023-07-01D11:30:51.832234113,45,108.7213
2023-07-01,EURCHF,2023-07-01D11:31:00.678836702,7,108.5353
2023-07-01,EURCHF,2023-07-01D11:33:46.425493508,48,108.2845
2023-07-01,EURCHF,2023-07-01D11:34:05.644540339,88,108.594
2023-07-01,EURCHF,2023-07-01D11:37:06.564943044,37,108.7455
2023-07-01,EURCHF,2023-07-01D11:37:28.017954825,93,108.8155
2023-07-01,EURCHF,2023-07-01D11:38:00.162298678,57,109.083
2023-07-01,EURCHF,2023-07-01D11:40:32.029750942,69,109.4646
2023-07-01,EURCHF,2023-07-01D11:43:02.383833825,14,109.2662
2023-07-01,EURCHF,2023-07-01D11:44:27.628513276,40,108.8265
2023-07-01,EURCHF,2023-07-01D11:45:08.489909022,18,109.1678
2023-07-01,EURCHF,2023-07-01D11:46:41.120869069,17,109.2098
2023-07-01,EURCHF,2023-07-01D11:46:51.816988884,14,108.9842
2023-07-01,EURCHF,2023-07-01D11:47:53.320236056,18,109.4412
2023-07-01,EURCHF,2023-07-01D11:51:05.718770026,1,109.0643
2023-07-01,EURCHF,2023-07-01D11:51:25.417838394,13,109.305
2023-07-01,EURCHF,2023-07-01D11:53:39.065232574,4,108.9688
2023-07-01,EURCHF,2023-07-01D11:54:11.087971776,34,109.3243
2023-07-01,EURCHF,2023-07-01D11:56:29.210195838,95,108.8572
2023-07-01,EURCHF,2023-07-01D11:57:30.013829022,41,108.873
2023-07-01,EURCHF,2023-07-01D11:57:30.733438878,91,108.9177
2023-07-01,EURCHF,2023-07-01D11:57:48.227771669,33,108.7721
2023-07-01,EURCHF,2023-07-01D11:58:15.431043952,79,108.318
2023-07-01,EURCHF,2023-07-01D12:01:06.044984757,16,108.0661
2023-07-01,EURCHF,2023-07-01D12:07:31.560898124,56,108.4631
2023-07-01,EURCHF,2023-07-01D12:07:32.345323562,90,108.858
2023-07-01,EURCHF,2023-07-01D12:07:51.004244684,79,109.0667
2023-07-01,EURCHF,2023-07-01D12:10:59.321811049,75,109.4268
2023-07-01,EURCHF,2023-07-01D12:11:31.288203745,30,109.0689
2023-07-01,EURCHF,2023-07-01D12:12:38.825717120,44,109.2018
2023-07-01,EURCHF,2023-07-01D12:15:10.809302329,3,109.4196
2023-07-01,EURCHF,2023-07-01D12:17:40.091433673,23,109.5632
2023-07-01,EURCHF,2023-07-01D12:17:41.289375274,73,109.5115
2023-07-01,EURCHF,2023-07-01D12:18:19.638875573,60,109.2727
2023-07-01,EURCHF,2023-07-01D12:19:23.658624886,56,109.5948
2023-07-01,EURCHF,2023-07-01D12:21:26.216620355,82,109.1895
2023-07-01,EURCHF,2023-07-01D12:22:06.916138082,98,108.7048
2023-07-01,EURCHF,2023-07-01D12:22:43.298539816,37,108.6894
2023-07-01,EURCHF,2023-07-01D12:26:00.002823918,82,108.6184
2023-07-01,EURCHF,2023-07-01D12:27:58.678080439,73,108.8167
2023-07-01,EURCHF,2023-07-01D12:28:05.349458455,58,108.5813
2023-07-01,EURCHF,2023-07-01D12:32:45.227200090,85,108.7499
2023-07-01,EURCHF,2023-07-01D12:35:09.853814541,23,108.6915
2023-07-01,EURCHF,2023-07-01D12:35:34.987936913,37,108.4085
2023-07-01,EURCHF,2023-07-01D12:38:12.612811177,46,108.8198
2023-07-01,EURCHF,2023-07-01D12:38:37.114307730,92,109.2103
2023-07-01,EURCHF,2023-07-01D12:40:03.509071468,42,109.228
2023-07-01,EURCHF,2023-07-01D12:40:54.803422092,15,109.3607
2023-07-01,EURCHF,2023-07-01D12:43:09.579013734,13,109.764
2023-07-01,EURCHF,2023-07-01D12:46:21.116156279,56,110.2123
2023-07-01,EURCHF,2023-07-01D12:47:08.412339090,95,110.5854
2023-07-01,EURCHF,2023-07-01D12:48:32.462074309,71,110.5588
2023-07-01,EURCHF,2023-07-01D12:48:47.216590940,92,110.707
2023-07-01,EURCHF,2023-07-01D12:52:16.868762969,70,110.6283
2023-07-01,EURCHF,2023-07-01D12:56:25.426799207,55,110.53
2023-07-01,EURCHF,2023-07-01D12:56:41.441960781,73,110.3833
2023-07-01,EURCHF,2023-07-01D12:56:56.527736931,60,110.4128
2023-07-01,EURCHF,2023-07-01D12:57:08.871423750,3,110.6086
2023-07-01,EURCHF,2023-07-01D12:57:36.991790234,84,110.5564
2023-07-01,EURCHF,2023-07-01D13:02:15.633248090,4,111.0028
2023-07-01,EURCHF,2023-07-01D13:02:19.220635592,47,110.6147
2023-07-01,EURCHF,2023-07-01D13:02:39.462469070,96,110.721
2023-07-01,EURCHF,2023-07-01D13:04:03.157348036,43,110.5177
2023-07-01,EURCHF,2023-07-01D13:04:48.798782228,51,110.4807
2023-07-01,EURCHF,2023-07-01D13:05:54.190883784,8,110.2203
2023-07-01,EURCHF,2023-07-01D13:06:45.004609375,71,109.8258
2023-07-01,EURCHF,2023-07-01D13:06:46.799248605,20,110.2018
2023-07-01,EURCHF,2023-07-01D13:07:43.780432193,90,110.4519
2023-07-01,EURCHF,2023-07-01D13:08:28.480632304,74,110.8611
2023-07-01,EURCHF,2023-07-01D13:08:41.461209654,4,111.3171
2023-07-01,EURCHF,2023-07-01D13:09:53.749290704,44,111.2825
2023-07-01,EURCHF,2023-07-01D13:10:09.663326292,54,111.4956
2023-07-01,EURCHF,2023-07-01D13:10:41.225979476,34,111.771
2023-07-01,EURCHF,2023-07-01D13:11:06.638334094,14,111.7202
2023-07-01,EURCHF,2023-07-01D13:11:56.923396288,79,111.4547
2023-07-01,EURCHF,2023-07-01D13:12:40.546092688,71,111.4195
2023-07-01,EURCHF,2023-07-01D13:15:46.074597536,5,111.7769
2023-07-01,EURCHF,2023-07-01D13:17:49.747412949,47,111.7296
2023-07-01,EURCHF,2023-07-01D13:18:16.209490298,70,112.2101
2023-07-01,EURCHF,2023-07-01D13:20:17.321909218,94,112.7013
2023-07-01,EURCHF,2023-07-01D13:21:06.843044757,40,112.3794
2023-07-01,EURCHF,2023-07-01D13:21:40.670863687,30,112.5644
2023-07-01,EURCHF,2023-07-01D13:23:28.417895435,98,112.8363
2023-07-01,EURCHF,2023-07-01D13:26:16.674395799,98,112.5975
2023-07-01,EURCHF,2023-07-01D13:26:58.914641439,25,112.2779
2023-07-01,EURCHF,2023-07-01D13:27:03.611196129,93,112.7562
2023-07-01,EURCHF,2023-07-01D13:27:41.658947914,61,113.1862
2023-07-01,EURCHF,2023-07-01D13:29:03.637823312,58,112.7953
2023-07-01,EURCHF,2023-07-01D13:29:30.498329400,85,112.6832
2023-07-01,EURCHF,2023-07-01D13:29:53.366179614,44,112.8988
2023-07-01,EURCHF,2023-07-01D13:30:22.013439237,16,112.6166
2023-07-01,EURCHF,2023-07-01D13:30:32.078783958,35,112.9447
2023-07-01,EURCHF,2023-07-01D13:33:49.342449455,64,113.3932
2023-07-01,EURCHF,2023-07-01D13:34:28.977478891,99,113.2411
2023-07-01,EURCHF,2023-07-01D13:36:59.205772876,72,112.7535
2023-07-01,EURCHF,2023-07-01D13:37:36.469240039,85,112.5972
2023-07-01,EURCHF,2023-07-01D13:37:54.834942072,27,112.5173
2023-07-01,EURCHF,2023-07-01D13:38:56.257843672,65,112.0211
2023-07-01,EURCHF,2023-07-01D13:39:20.003279148,88,111.5878
2023-07-01,EURCHF,2023-07-01D13:39:35.372779368,32,112.0473
2023-07-01,EURCHF,2023-07-01D13:41:20.065432190,60,111.6248
2023-07-01,EURCHF,2023-07-01D13:41:34.950626044,28,112.0055
2023-07-01,EURCHF,2023-07-01D13:42:23.102044611,66,111.9243
2023-07-01,EURCHF,2023-07-01D13:42:40.600179433,13,111.8226
2023-07-01,EURCHF,2023-07-01D13:42:46.974355279,8,111.9093
2023-07-01,EURCHF,2023-07-01D13:45:25.392626970,58,111.8968
2023-07-01,EURCHF,2023-07-01D13:47:09.604232310,74,112.0109
2023-07-01,EURCHF,2023-07-01D13:47:39.754119067,31,112.0901
2023-07-01,EURCHF,2023-07-01D13:47:43.163132964,14,112.5811
2023-07-01,EURCHF,2023-07-01D13:50:18.790673463,42,112.8233
2023-07-01,EURCHF,2023-07-01D13:51:18.565464913,50,113.1228
2023-07-01,EURCHF,2023-07-01D13:51:41.015152036,53,112.8907
2023-07-01,EURCHF,2023-07-01D13:52:54.728330969,38,112.8965
2023-07-01,EURCHF,2023-07-01D13:53:08.834188877,66,113.1407
2023-07-01,EURCHF,2023-07-01D13:55:36.478932201,9,112.8702
2023-07-01,EURCHF,2023-07-01D13:56:48.009000867,42,112.6673
2023-07-01,EURCHF,2023-07-01D13:58:31.567199974,25,112.5524
2023-07-01,EURCHF,2023-07-01D13:58:54.232255070,1,112.4141
2023-07-01,EURCHF,2023-07-01D13:59:39.077053069,64,112.649
2023-07-01,EURCHF,2023-07-01D14:01:25.649840533,13,112.8428
2023-07-01,EURCHF,2023-07-01D14:01:36.196534484,73,113.2854
2023-07-01,EURCHF,2023-07-01D14:06:17.001951634,53,113.2321
2023-07-01,EURCHF,2023-07-01D14:09:43.094859122,92,113.6294
2023-07-01,EURCHF,2023-07-01D14:10:47.623316198,2,114.1114
2023-07-01,EURCHF,2023-07-01D14:13:24.480119794,30,114.5131
2023-07-01,EURCHF,2023-07-01D14:13:51.842896341,17,114.4628
2023-07-01,EURCHF,2023-07-01D14:14:38.508243709,73,114.4636
2023-07-01,EURCHF,2023-07-01D14:14:49.878369122,53,114.5369
2023-07-01,EURCHF,2023-07-01D14:17:56.195664703,89,114.676
2023-07-01,EURCHF,2023-07-01D14:17:59.119567572,52,114.1834
2023-07-01,EURCHF,2023-07-01D14:18:22.336661517,71,114.2649
2023-07-01,EURCHF,2023-07-01D14:20:40.133500098,9,113.9865
2023-07-01,EURCHF,2023-07-01D14:21:01.901919543,93,114.3601
2023-07-01,EURCHF,2023-07-01D14:21:46.066475808,30,114.0313
2023-07-01,EURCHF,2023-07-01D14:22:07.875249087,27,114.2148
2023-07-01,EURCHF,2023-07-01D14:22:49.728773831,27,114.0994
2023-07-01,EURCHF,2023-07-01D14:23:40.862533896,52,114.3829
2023-07-01,EURCHF,2023-07-01D14:24:59.313385784,7,114.5947
2023-07-01,EURCHF,2023-07-01D14:26:20.863335728,20,114.6147
2023-07-01,EURCHF,2023-07-01D14:26:22.402756064,87,114.5489
2023-07-01,EURCHF,2023-07-01D14:26:30.752620249,65,114.8653
2023-07-01,EURCHF,2023-07-01D14:28:06.929889767,3,115.1735
2023-07-01,EURCHF,2023-07-01D14:32:02.715172916,89,115.3792
2023-07-01,EURCHF,2023-07-01D14:33:10.608689188,47,114.9649
2023-07-01,EURCHF,2023-07-01D14:33:25.502613633,18,114.7488
2023-07-01,EURCHF,2023-07-01D14:35:15.741182863,5,114.8923
2023-07-01,EURCHF,2023-07-01D14:36:37.949729114,35,115.2603
2023-07-01,EURCHF,2023-07-01D14:36:57.632603644,81,115.4447
2023-07-01,EURCHF,2023-07-01D14:37:16.567383258,99,115.4936
2023-07-01,EURCHF,2023-07-01D14:38:09.059353619,80,115.8804
2023-07-01,EURCHF,2023-07-01D14:38:52.329466938,16,116.0382
2023-07-01,EURCHF,2023-07-01D14:40:33.485244958,33,116.1767
2023-07-01,EURCHF,2023-07-01D14:43:37.420738934,45,116.4943
2023-07-01,EURCHF,2023-07-01D14:46:48.854059874,46,116.5613
2023-07-01,EURCHF,2023-07-01D14:47:43.379111140,7,116.8806
2023-07-01,EURCHF,2023-07-01D14:48:28.503630011,84,116.4021
2023-07-01,EURCHF,2023-07-01D14:54:52.560750245,99,116.8359
2023-07-01,EURCHF,2023-07-01D14:55:30.689652263,95,116.8931
2023-07-01,EURCHF,2023-07-01D15:03:37.137627302,92,116.9379
2023-07-01,EURCHF,2023-07-01D15:04:28.620289116,27,116.4742
2023-07-01,EURCHF,2023-07-01D15:04:53.797078728,22,116.2213
2023-07-01,EURCHF,2023-07-01D15:09:04.166088848,25,116.1161
2023-07-01,EURCHF,2023-07-01D15:10:34.188734739,19,116.2442
2023-07-01,EURCHF,2023-07-01D15:13:40.368473231,73,116.0601
2023-07-01,EURCHF,2023-07-01D15:13:47.270447462,77,115.5953
2023-07-01,EURCHF,2023-07-01D15:15:17.369697242,85,115.4944
2023-07-01,EURCHF,2023-07-01D15:17:15.121744125,20,115.371
2023-07-01,EURCHF,2023-07-01D15:17:36.772743164,25,115.8375
2023-07-01,EURCHF,2023-07-01D15:19:22.907934933,86,116.0297
2023-07-01,EURCHF,2023-07-01D15:19:24.878755062,10,115.982
2023-07-01,EURCHF,2023-07-01D15:21:50.955753921,1,115.5233
2023-07-01,EURCHF,2023-07-01D15:22:34.648254811,10,115.8924
2023-07-01,EURCHF,2023-07-01D15:26:06.556097566,28,116.0603
2023-07-01,EURCHF,2023-07-01D15:28:41.229609846,81,116.2963
2023-07-01,EURCHF,2023-07-01D15:28:44.042911826,3,116.4354
2023-07-01,EURCHF,2023-07-01D15:29:18.375696837,92,116.3819
2023-07-01,EURCHF,2023-07-01D15:29:21.460250615,46,116.009
2023-07-01,EURCHF,2023-07-01D15:31:58.461511283,98,116.4137
2023-07-01,EURCHF,2023-07-01D15:32:39.253404288,18,116.8366
2023-07-01,EURCHF,2023-07-01D15:34:01.367825120,32,116.7384
2023-07-01,EURCHF,2023-07-01D15:36:46.300163268,60,116.3817
2023-07-01,EURCHF,2023-07-01D15:39:02.757922410,85,116.8689
2023-07-01,EURCHF,2023-07-01D15:40:36.685556172,60,116.9653
2023-07-01,EURCHF,2023-07-01D15:42:19.185342191,52,116.8916
2023-07-01,EURCHF,2023-07-01D15:42:53.870086669,13,116.6723
2023-07-01,EURCHF,2023-07-01D15:43:19.110504984,35,116.9257
2023-07-01,EURCHF,2023-07-01D15:45:01.939498632,9,116.9704
2023-07-01,EURCHF,2023-07-01D15:46:57.754923551,20,117.0152
2023-07-01,EURCHF,2023-07-01D15:51:12.646902500,13,116.5226
2023-07-01,EURCHF,2023-07-01D15:51:43.964817523,74,116.7492
2023-07-01,EURCHF,2023-07-01D15:51:47.902132719,35,116.3884
2023-07-01,EURCHF,2023-07-01D15:51:51.445464938,27,116.853
2023-07-01,EURCHF,2023-07-01D15:52:09.398636519,23,117.2182
2023-07-01,EURCHF,2023-07-01D15:53:30.067762433,76,117.4339
2023-07-01,EURCHF,2023-07-01D15:54:22.756875156,38,117.6018
2023-07-01,EURCHF,2023-07-01D15:55:01.844472437,90,117.7194
2023-07-01,EURCHF,2023-07-01D15:55:44.984069465,77,117.6889
2023-07-01,EURCHF,2023-07-01D15:56:18.480729460,87,117.247
2023-07-01,EURCHF,2023-07-01D15:57:08.691340237,75,117.0927
2023-07-01,EURCHF,2023-07-01D16:02:01.123047172,62,116.9287
2023-07-01,EURCHF,2023-07-01D16:05:01.825728266,13,116.8114
2023-07-01,EURCHF,2023-07-01D16:06:17.976813911,30,116.8743
2023-07-01,EURCHF,2023-07-01D16:06:50.614717751,69,116.8693
2023-07-01,EURCHF,2023-07-01D16:06:56.544558852,89,117.3683
2023-07-01,EURCHF,2023-07-01D16:07:03.253192751,47,116.9382
2023-07-01,EURCHF,2023-07-01D16:10:10.265897958,2,116.8306
2023-07-01,EURCHF,2023-07-01D16:12:06.314292847,30,117.0132
2023-07-01,EURCHF,2023-07-01D16:13:33.017222284,35,116.5654
2023-07-01,EURCHF,2023-07-01D16:16:10.571064948,28,116.7431
2023-07-01,EURCHF,2023-07-01D16:18:00.690705030,33,116.4775
2023-07-01,EURCHF,2023-07-01D16:19:58.098074644,30,116.1842
2023-07-01,EURCHF,2023-07-01D16:20:57.686989008,16,116.3751
2023-07-01,EURCHF,2023-07-01D16:21:50.150474309,75,116.5983
2023-07-01,EURCHF,2023-07-01D16:21:56.714610903,61,116.9008
2023-07-01,EURCHF,2023-07-01D16:22:22.333804070,96,117.0813
2023-07-01,EURCHF,2023-07-01D16:23:12.891606687,42,116.9805
2023-07-01,EURCHF,2023-07-01D16:24:02.423947154,67,116.6599
2023-07-01,EURCHF,2023-07-01D16:24:17.049395888,90,116.9693
2023-07-01,EURCHF,2023-07-01D16:26:42.577091752,55,117.1774
2023-07-01,EURCHF,2023-07-01D16:28:43.200537263,65,116.961
2023-07-01,EURCHF,2023-07-01D16:29:14.145893453,25,116.5774
2023-07-01,EURCHF,2023-07-01D16:30:15.285594015,62,116.9854
2023-07-01,EURCHF,2023-07-01D16:31:13.602457343,36,117.0613
2023-07-01,EURCHF,2023-07-01D16:31:38.194418101,14,116.7988
2023-07-01,EURCHF,2023-07-01D16:32:09.322110860,49,117.1515
2023-07-01,EURCHF,2023-07-01D16:32:23.734867125,48,117.604
2023-07-01,EURCHF,2023-07-01D16:36:04.978104829,52,117.1314
2023-07-01,EURCHF,2023-07-01D16:36:41.292713730,59,117.3862
2023-07-01,EURCHF,2023-07-01D16:36:52.131661175,51,117.1016
2023-07-01,EURCHF,2023-07-01D16:37:46.940798609,56,116.6381
2023-07-01,EURCHF,2023-07-01D16:39:11.489545404,22,116.5425
2023-07-01,EURCHF,2023-07-01D16:39:11.883669196,81,116.984
2023-07-01,EURCHF,2023-07-01D16:39:51.723787038,77,117.4585
2023-07-01,EURCHF,2023-07-01D16:40:11.371960490,41,117.0751
2023-07-01,EURCHF,2023-07-01D16:41:10.488135515,7,117.0118
2023-07-01,EURCHF,2023-07-01D16:46:36.254322677,33,116.9718
2023-07-01,EURCHF,2023-07-01D16:46:37.067273407,48,116.5413
2023-07-01,EURCHF,2023-07-01D16:47:10.877731739,33,116.5921
2023-07-01,EURCHF,2023-07-01D16:47:48.677345662,66,116.5016
2023-07-01,EURCHF,2023-07-01D16:48:00.872049181,35,116.4252
2023-07-01,EURCHF,2023-07-01D16:48:48.361733257,6,116.4122
2023-07-01,EURCHF,2023-07-01D16:48:54.972701221,84,116.3376
2023-07-01,EURCHF,2023-07-01D16:50:04.296706616,9,116.4369
2023-07-01,EURCHF,2023-07-01D16:52:42.672089784,20,116.2442
2023-07-01,EURCHF,2023-07-01D16:52:46.262293606,57,116.1323
2023-07-01,EURCHF,2023-07-01D16:55:37.038293480,21,116.3361
2023-07-01,EURCHF,2023-07-01D17:01:13.042103647,83,116.1571
2023-07-01,EURCHF,2023-07-01D17:05:50.860552489,15,116.54
2023-07-01,EURCHF,2023-07-01D17:09:48.639166205,57,116.3888
2023-07-01,EURCHF,2023-07-01D17:09:58.178442566,15,116.2354
2023-07-01,EURCHF,2023-07-01D17:12:05.566285102,19,115.8728
2023-07-01,EURCHF,2023-07-01D17:12:29.256218969,1,116.251
2023-07-01,EURCHF,2023-07-01D17:18:00.238732694,98,116.0769
2023-07-01,EURCHF,2023-07-01D17:20:56.666120141,91,115.6249
2023-07-01,EURCHF,2023-07-01D17:22:59.638738184,9,115.2566
2023-07-01,EURCHF,2023-07-01D17:24:05.755840837,28,115.1767
2023-07-01,EURCHF,2023-07-01D17:26:20.865427850,99,115.1401
2023-07-01,EURCHF,2023-07-01D17:26:41.986938714,22,114.9096
2023-07-01,EURCHF,2023-07-01D17:27:05.950920581,60,115.2817
2023-07-01,EURCHF,2023-07-01D17:28:35.228489040,91,115.5251
2023-07-01,EURCHF,2023-07-01D17:31:17.357362210,54,115.1326
2023-07-01,EURCHF,2023-07-01D17:33:09.277636259,29,115.607
2023-07-01,EURCHF,2023-07-01D17:34:07.597456722,84,115.5231
2023-07-01,EURCHF,2023-07-01D17:36:59.344604014,29,115.3486
2023-07-01,EURCHF,2023-07-01D17:38:36.171578317,47,115.2037
2023-07-01,EURCHF,2023-07-01D17:42:23.835078924,40,115.3366
2023-07-01,EURCHF,2023-07-01D17:43:03.578878640,56,115.1993
2023-07-01,EURCHF,2023-07-01D17:46:22.210913299,82,115.1184
2023-07-01,EURCHF,2023-07-01D17:46:48.813565223,74,115.0585
2023-07-01,EURCHF,2023-07-01D17:48:29.798231720,3,114.7891
2023-07-01,EURCHF,2023-07-01D17:48:32.983629851,1,114.8339
2023-07-01,EURCHF,2023-07-01D17:51:07.188064008,15,115.0872
2023-07-01,EURCHF,2023-07-01D17:56:02.922629713,69,115.3385
2023-07-01,EURCHF,2023-07-01D17:57:12.433518021,83,114.8738
2023-07-01,EURCHF,2023-07-01D18:05:33.058764784,35,114.6345
2023-07-01,EURCHF,2023-07-01D18:06:04.429244398,62,114.4004
2023-07-01,EURCHF,2023-07-01D18:06:37.450952231,40,114.1607
2023-07-01,EURCHF,2023-07-01D18:06:56.040893643,31,114.4765
2023-07-01,EURCHF,2023-07-01D18:07:13.348826318,17,114.9199
2023-07-01,EURCHF,2023-07-01D18:07:40.067812352,70,114.9867
2023-07-01,EURCHF,2023-07-01D18:09:40.411798506,17,114.6005
2023-07-01,EURCHF,2023-07-01D18:09:56.821264921,63,114.2783
2023-07-01,EURCHF,2023-07-01D18:11:00.577467083,51,114.1969
2023-07-01,EURCHF,2023-07-01D18:11:19.198609291,3,114.382
2023-07-01,EURCHF,2023-07-01D18:11:51.868840455,48,114.7397
2023-07-01,EURCHF,2023-07-01D18:11:57.799787967,64,115.1109
2023-07-01,EURCHF,2023-07-01D18:12:15.679896175,27,115.2141
